,Year,Latitude,Longitude,Date,TOTN,TOTP,TOTK,TOTIRRIG,GWSO,DVS,LAI,RD,WSO,NAVAIL,PAVAIL,KAVAIL,WC,SM,IRRAD,TMIN,TMAX,TEMP,VAP,RAIN,WIND,Days Elapsed,Rewards
10,1984,50.0,5.0,01/13/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.034623884,23.2,0.0,3.7409682,3.7491608,3.7309363,10.659417,0.45945764,1680000.0,-2.19,2.27,0.45,6.054863,0.406,4.52,11.0,0.0
11,1984,50.0,5.0,01/14/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.034623884,24.4,0.0,4.0819683,4.090161,4.071936,11.451195,0.46931127,1180000.0,-2.09,7.8,1.9,6.6241813,0.988,7.73,12.0,0.0
12,1984,50.0,5.0,01/15/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.034623884,25.6,0.0,4.4229684,4.431161,4.412936,12.601904,0.4922619,270000.0,0.39,9.37,4.51,7.8231106,1.72,7.12,13.0,0.0
13,1984,50.0,5.0,01/16/1984,0.0,0.0,0.0,0.5,0.0,0.0,0.034623884,26.8,0.0,4.763968,4.772161,4.7539363,14.134947,0.5274234,1970000.0,-0.83,1.24,0.15,5.8506565,0.479,6.15,14.0,0.0
14,1984,50.0,5.0,01/17/1984,0.0,0.0,0.0,0.5,0.0,0.0,0.034623884,28.0,0.0,5.104968,5.1131606,5.0949364,14.802005,0.528643,1770000.0,-0.04,5.75,1.89,6.7542396,1.078,6.91,15.0,0.0
15,1984,50.0,5.0,01/18/1984,0.0,0.0,0.0,0.5,0.0,6.694032e-06,0.034623884,29.2,0.0,5.445968,5.4541607,5.4359365,15.696609,0.5375551,3860000.0,-0.62,6.74,3.17,6.9162602,0.578,6.43,16.0,0.0
16,1984,50.0,5.0,01/19/1984,0.0,0.0,0.0,1.0,0.0,3.7822425e-05,0.034623884,30.4,0.0,5.786968,5.795161,5.7769365,16.140192,0.53092736,4590000.0,-1.45,2.26,0.08,5.8165116,0.072,4.1,17.0,0.0
17,1984,50.0,5.0,01/20/1984,0.0,0.0,0.0,1.5,0.0,3.9231938e-05,0.034623884,31.6,0.0,6.1279683,6.136161,6.117936,16.437605,0.5201774,3740000.0,-3.1,0.69,-1.07,5.420306,0.09,2.77,18.0,0.0
18,1984,50.0,5.0,01/21/1984,0.0,0.0,0.0,1.5,0.0,3.9231938e-05,0.034623884,32.8,0.0,6.468968,6.477161,6.458936,16.760643,0.5109952,4060000.0,-4.13,2.02,-1.58,5.1390214,0.019,1.98,19.0,0.0
19,1984,50.0,5.0,01/22/1984,0.0,0.0,0.0,1.5,0.0,3.9231938e-05,0.034623884,34.0,0.0,6.809968,6.818161,6.7999363,16.670095,0.49029693,5570000.0,-3.41,0.69,-1.7,4.688284,0.001,3.45,20.0,0.0
20,1984,50.0,5.0,01/23/1984,0.0,0.0,0.0,2.0,0.0,3.9231938e-05,0.034623884,35.2,0.0,7.150968,7.1591606,7.1409364,16.56904,0.47071135,1630000.0,-4.12,1.36,-1.43,5.165789,0.435,5.22,21.0,0.0
21,1984,50.0,5.0,01/24/1984,0.0,0.0,0.0,2.0,0.0,3.9231938e-05,0.034623884,36.4,0.0,7.491968,7.5001607,7.4819365,17.430737,0.4788664,1680000.0,-2.34,1.51,-0.53,5.5947185,0.959,6.27,22.0,0.0
22,1984,50.0,5.0,01/25/1984,0.0,0.0,0.0,2.0,0.0,3.9231938e-05,0.034623884,37.6,0.0,7.832968,7.841161,7.8229365,18.275526,0.48605123,1300000.0,-2.42,0.47,-0.52,5.623576,0.76,7.05,23.0,0.0
23,1984,50.0,5.0,01/26/1984,0.0,0.0,0.0,2.0,0.0,3.9231938e-05,0.034623884,38.8,0.0,8.173968,8.18216,8.163937,18.94906,0.48837787,5620000.0,-4.94,0.6,-2.62,4.773376,0.055,2.91,24.0,0.0
24,1984,50.0,5.0,01/27/1984,0.0,0.0,0.0,2.0,0.0,3.9231938e-05,0.034623884,40.0,0.0,8.514968,8.523161,8.504936,18.931477,0.4732869,2060000.0,-3.65,0.57,-1.13,5.3290052,0.452,5.67,25.0,0.0
25,1984,50.0,5.0,01/28/1984,0.0,0.0,0.0,2.0,0.0,3.9231938e-05,0.034623884,41.2,0.0,8.855968,8.864161,8.845937,19.337584,0.4693588,6380000.0,0.27,2.2,1.24,6.5339904,0.09,5.31,26.0,0.0
26,1984,50.0,5.0,01/29/1984,0.0,0.0,0.0,2.0,0.0,0.000109612716,0.034623884,42.4,0.0,9.196968,9.205161,9.186936,19.533451,0.4606946,1620000.0,0.37,2.71,1.38,6.6624846,0.315,4.0,27.0,0.0
27,1984,50.0,5.0,01/30/1984,0.0,0.0,0.0,2.0,0.0,0.00019996866,0.034623884,43.6,0.0,9.537968,9.546161,9.527936,20.310701,0.46584177,2800000.0,-0.79,2.37,0.98,6.43557,0.754,4.64,28.0,0.0
28,1984,50.0,5.0,01/31/1984,0.0,0.0,0.0,2.0,0.0,0.00027325298,0.034623884,44.8,0.0,9.878968,9.887161,9.868937,21.305696,0.4755736,4390000.0,1.16,2.46,1.73,6.802979,0.537,3.99,29.0,0.0
29,1984,50.0,5.0,02/01/1984,0.0,0.0,2.0,2.0,0.0,0.0004184116,0.034623884,46.0,0.0,10.219968,10.228161,10.209936,21.796883,0.4738453,4510000.0,-0.05,4.68,1.77,6.510437,0.653,3.48,30.0,0.0
30,1984,50.0,5.0,02/02/1984,0.0,0.0,2.0,2.0,0.0,0.0005857498,0.034623884,47.2,0.0,10.560968,10.56916,11.950936,22.407793,0.47474137,3950000.0,-0.09,2.72,1.69,6.768829,0.669,3.43,31.0,0.0
31,1984,50.0,5.0,02/03/1984,0.0,0.0,2.0,2.5,0.0,0.00076435634,0.034623884,48.4,0.0,10.901968,10.910161,12.291936,23.049025,0.47621953,2710000.0,2.85,4.81,3.52,7.529398,0.255,4.65,32.0,0.0
32,1984,50.0,5.0,02/04/1984,0.0,0.0,2.0,2.5,0.0,0.0011767575,0.034623884,49.6,0.0,11.242969,11.251161,12.6329365,23.610205,0.4760122,1220000.0,0.63,5.87,2.42,7.03624,1.209,5.62,33.0,0.0
33,1984,50.0,5.0,02/05/1984,0.0,0.0,2.0,2.5,0.0,0.0014942588,0.034623884,50.8,0.0,11.583968,11.592161,12.973936,24.775635,0.48770934,2900000.0,-0.92,7.02,2.69,7.1836658,0.152,4.08,34.0,0.0
34,1984,50.0,5.0,02/06/1984,0.0,0.0,2.0,2.5,0.0,0.0018839039,0.034623884,52.0,0.0,11.924968,11.933161,13.314937,24.907259,0.47898576,4540000.0,-1.09,7.36,3.69,7.2248116,0.392,4.95,35.0,0.0
35,1984,50.0,5.0,02/07/1984,0.0,0.0,2.0,2.5,0.0,0.0024723988,0.0346307,53.2,0.0,12.265575,12.274089,13.655151,25.29233,0.47541973,3610000.0,0.54,6.98,4.03,7.8563614,2.677,8.12,36.0,0.0
36,1984,50.0,5.0,02/08/1984,0.0,0.0,2.0,2.5,0.0,0.003178491,0.0346307,54.4,0.0,12.606576,12.615088,13.996151,27.964804,0.5140589,6400000.0,-0.26,6.74,3.2,6.6865234,0.679,6.91,37.0,0.0
