,Year,Latitude,Longitude,Date,TOTN,TOTP,TOTK,TOTIRRIG,NAVAIL,PAVAIL,KAVAIL,SM,GWSO,DVS,IRRAD,TMIN,TMAX,TEMP,VAP,RAIN,WIND,Days Elapsed,Rewards
2851,1997,50.0,5.0,04/08/1997,10.0,4.0,0.0,5.0,25.447794,21.483068,18.15959,0.45309144,0.0,0.053046267,20660000.0,-3.95,10.08,2.94,5.250723,0.0,2.78,96.0,0.0
2852,1997,50.0,5.0,04/09/1997,10.0,4.0,0.0,5.0,25.538795,21.57407,18.25059,0.45083314,0.0,0.05534407,20680000.0,-3.04,12.12,4.3,5.2624,0.001,3.2,97.0,0.0
2853,1997,50.0,5.0,04/10/1997,10.0,4.0,0.0,5.0,25.629795,21.66507,18.341589,0.44985008,0.0,0.058876194,17530000.0,-0.24,15.45,7.44,6.581323,0.0,1.68,98.0,0.0
2854,1997,50.0,5.0,04/11/1997,10.0,4.0,0.0,5.0,25.720795,21.75607,18.43259,0.44893125,0.0,0.065291196,18880000.0,4.19,16.11,9.28,7.1223345,0.0,1.72,99.0,0.0
2855,1997,50.0,5.0,04/12/1997,10.0,4.0,0.0,6.5,25.811794,21.847069,18.52359,0.44805795,0.0,0.07367769,9400000.0,-0.23,13.23,5.65,7.219657,0.021,4.11,100.0,0.0
2856,1997,50.0,5.0,04/13/1997,10.0,4.0,0.0,6.5,25.902796,21.938068,18.61459,0.46574458,0.0,0.079021916,10210000.0,-0.3,8.34,3.98,6.347654,0.023,3.85,101.0,0.0
2857,1997,50.0,5.0,04/14/1997,10.0,4.0,0.0,6.5,25.993795,22.02907,18.70559,0.45969218,0.0,0.082957014,20350000.0,-0.31,10.56,4.42,6.3292813,0.004,1.98,102.0,0.0
2858,1997,50.0,5.0,04/15/1997,10.0,4.0,0.0,6.5,26.084795,22.12007,18.796589,0.4573344,0.0,0.08751948,9240000.0,0.3,11.58,6.3,8.144066,0.035,2.67,103.0,0.0
2859,1997,50.0,5.0,04/16/1997,10.0,4.0,0.0,6.5,26.175795,22.21107,18.88759,0.45658147,0.0,0.09430089,13900000.0,-0.2,9.51,4.59,6.2562594,0.011,3.96,104.0,0.0
2860,1997,50.0,5.0,04/17/1997,10.0,4.0,0.0,7.0,26.266794,22.302069,18.97859,0.45477834,0.0,0.09944749,11470000.0,-0.41,9.6,4.05,6.1839833,0.005,2.86,105.0,0.0
2861,1997,50.0,5.0,04/18/1997,10.0,4.0,0.0,7.0,26.357796,22.39307,19.06959,0.45899895,0.0,0.104172945,20340000.0,-1.49,10.85,4.82,6.0636907,0.001,2.78,106.0,0.0
2862,1997,50.0,5.0,04/19/1997,10.0,4.0,0.0,7.0,26.448795,22.48407,19.16059,0.4550196,0.0,0.11001939,21160000.0,-0.87,12.77,6.09,6.881608,0.0,2.24,107.0,0.0
2863,1997,50.0,5.0,04/20/1997,10.0,4.0,0.0,7.0,26.539795,22.57507,19.251589,0.45377865,0.0,0.117691524,15020000.0,-0.59,9.45,4.4,6.356858,0.01,3.59,108.0,0.0
2864,1997,50.0,5.0,04/21/1997,10.0,4.0,0.0,7.0,26.630795,22.666069,19.34259,0.45290253,0.0,0.12344355,20020000.0,-2.23,6.83,2.19,5.2042437,0.011,3.7,109.0,0.0
2865,1997,50.0,5.0,04/22/1997,10.0,4.0,0.0,7.5,26.721794,22.757069,19.43359,0.45189938,0.0,0.12641191,23580000.0,-3.97,10.0,3.05,4.83809,0.0,2.12,110.0,0.0
2866,1997,50.0,5.0,04/23/1997,10.0,4.0,0.0,7.5,26.812796,22.84807,19.52459,0.45571932,0.0,0.130682,12430000.0,-2.1,9.26,3.38,5.7571816,0.013,2.84,111.0,0.0
2867,1997,50.0,5.0,04/24/1997,10.0,4.0,0.0,7.5,26.903795,22.93907,19.61559,0.4530357,0.0,0.13547394,22330000.0,-2.5,11.91,5.41,5.910837,0.0,1.09,112.0,0.0
2868,1997,50.0,5.0,04/25/1997,10.0,4.0,0.0,7.5,26.994795,23.03007,19.70659,0.45194498,0.0,0.1432144,21520000.0,-1.22,13.73,7.08,6.458884,0.0,2.34,113.0,0.0
2869,1997,50.0,5.0,04/26/1997,10.0,4.0,0.0,7.5,27.085794,23.121069,19.79759,0.45098495,0.0,0.15343629,13570000.0,2.22,13.93,8.64,8.458788,0.294,1.65,114.0,0.0
2870,1997,50.0,5.0,04/27/1997,10.0,4.0,0.0,7.5,27.176794,23.212069,19.88859,0.45417425,0.0,0.16602239,9500000.0,5.67,12.5,9.49,10.793623,0.805,2.34,115.0,0.0
2871,1997,50.0,5.0,04/28/1997,10.0,4.0,0.0,7.5,27.267796,23.30307,19.97959,0.46255398,0.0,0.1799692,9030000.0,6.65,14.04,10.0,10.734997,0.494,2.59,116.0,0.0
2872,1997,50.0,5.0,04/29/1997,10.0,4.0,0.0,7.5,27.358795,23.39407,20.07059,0.46587825,0.0,0.19479415,6970000.0,6.4,12.22,9.41,11.05344,0.358,4.9,117.0,0.0
2873,1997,50.0,5.0,04/30/1997,10.0,4.0,0.0,8.5,27.445076,23.484173,20.152151,0.46417215,0.0,0.20886493,8280000.0,7.92,12.76,9.93,10.44605,0.734,5.12,118.0,0.0
2874,1997,50.0,5.0,05/01/1997,10.0,4.0,0.0,8.5,27.523483,23.572777,20.217968,0.47767705,0.0,0.22383985,15810000.0,7.03,14.81,10.14,10.226848,0.036,2.85,119.0,0.0
2875,1997,50.0,5.0,05/02/1997,10.0,4.0,0.0,8.5,27.589052,23.65892,20.258104,0.46790442,0.0,0.23926012,21830000.0,5.03,17.89,11.57,10.618585,0.002,1.34,120.0,0.0
2876,1997,50.0,5.0,05/03/1997,10.0,4.0,0.0,8.5,27.64311,23.74284,20.275219,0.4600244,0.0,0.25700104,24680000.0,4.88,20.29,13.19,10.764275,0.0,1.73,121.0,0.0
2877,1997,50.0,5.0,05/04/1997,10.0,4.0,0.0,8.5,27.694788,23.826275,20.287575,0.45864913,0.0,0.27739155,23060000.0,7.54,22.62,15.46,12.979537,0.009,2.28,122.0,0.0
2878,1997,50.0,5.0,05/05/1997,10.0,4.0,0.0,8.5,27.749384,23.910234,20.305767,0.45756042,0.0,0.30148414,12030000.0,10.04,19.3,14.8,14.062675,0.172,3.81,123.0,0.0
2879,1997,50.0,5.0,05/06/1997,10.0,4.0,0.0,8.5,27.820574,23.997381,20.35715,0.45883808,0.0,0.3247316,7460000.0,9.89,14.66,12.44,12.714128,1.624,4.82,124.0,0.0
2880,1997,50.0,5.0,05/07/1997,10.0,4.0,0.0,8.5,27.899866,24.08609,20.424734,0.4756601,0.0,0.34442514,4960000.0,2.26,10.52,7.03,9.1904745,1.721,4.48,125.0,0.0
2881,1997,50.0,5.0,05/08/1997,10.0,4.0,0.0,8.5,27.983952,24.17573,20.501902,0.48790163,0.0,0.3556401,15330000.0,0.26,6.94,3.76,6.1660304,0.207,1.28,126.0,0.0
2882,1997,50.0,5.0,05/09/1997,10.0,4.0,0.0,8.5,28.062656,24.264303,20.568314,0.4819202,0.0,0.361684,14500000.0,-1.87,7.97,4.69,7.235131,0.543,4.74,127.0,0.0
2883,1997,50.0,5.0,05/10/1997,10.0,4.0,0.0,8.5,28.139618,24.352528,20.631235,0.48006696,0.0,0.36927915,15920000.0,4.73,10.49,7.53,9.082647,0.739,4.62,128.0,0.0
2884,1997,50.0,5.0,05/11/1997,10.0,4.0,0.0,8.5,28.210817,24.439604,20.682636,0.47972506,0.0,0.38156322,16170000.0,5.13,13.98,9.65,10.283025,0.149,4.61,129.0,0.0
2885,1997,50.0,5.0,05/12/1997,10.0,4.0,0.0,8.5,28.276583,24.525585,20.723166,0.47288632,0.0,0.39741954,9450000.0,8.79,12.91,10.58,11.699582,1.084,4.14,130.0,0.0
2886,1997,50.0,5.0,05/13/1997,10.0,4.0,0.0,8.5,28.352428,24.613558,20.783857,0.47703913,0.0,0.4149275,20370000.0,6.68,15.01,10.78,9.943162,0.014,3.18,131.0,0.0
2887,1997,50.0,5.0,05/14/1997,10.0,4.0,0.0,8.5,28.41195,24.698261,20.8119,0.46850207,0.0,0.43289095,20930000.0,5.52,18.98,13.08,11.511664,0.166,2.01,132.0,0.0
2888,1997,50.0,5.0,05/15/1997,10.0,4.0,0.0,8.5,28.467403,24.782152,20.831808,0.4635577,0.0,0.45483634,7980000.0,7.82,15.31,11.99,12.545438,0.508,2.38,133.0,0.0
2889,1997,50.0,5.0,05/16/1997,10.0,4.0,0.0,8.5,28.545189,24.87051,20.896378,0.4657328,0.0,0.47508815,20890000.0,7.19,21.56,14.56,13.587836,0.015,2.97,134.0,0.0
2890,1997,50.0,5.0,05/17/1997,10.0,4.0,0.0,8.5,28.602413,24.954754,20.919827,0.46058515,0.0,0.49984282,16650000.0,12.63,22.33,17.59,17.419167,0.111,1.35,135.0,0.0
2891,1997,50.0,5.0,05/18/1997,10.0,4.0,0.0,9.5,28.668743,25.040821,20.961485,0.46107155,0.0,0.52994204,23600000.0,12.6,23.9,18.48,16.163263,0.085,1.93,136.0,0.0
2892,1997,50.0,5.0,05/19/1997,10.0,4.0,0.0,9.5,28.728233,25.125519,20.989468,0.46684292,0.0,0.561764,9220000.0,11.08,18.43,15.5,14.734524,0.693,2.54,137.0,0.0
2893,1997,50.0,5.0,05/20/1997,10.0,4.0,0.0,11.0,28.80654,25.21398,21.055079,0.46685314,0.0,0.5886195,23580000.0,8.96,20.2,15.12,14.230405,0.108,2.38,138.0,0.0
2894,1997,50.0,5.0,05/21/1997,10.0,4.0,0.0,11.0,28.865356,25.298542,21.08171,0.47124398,0.0,0.61497474,14560000.0,10.31,16.33,13.01,13.048815,0.662,3.3,139.0,0.0
2895,1997,50.0,5.0,05/22/1997,10.0,4.0,0.0,11.0,28.935015,25.385275,21.130028,0.46994758,0.0,0.63778585,11560000.0,7.23,12.82,10.68,11.834318,1.209,4.09,140.0,0.0
2896,1997,50.0,5.0,05/23/1997,10.0,4.0,0.0,11.0,29.011034,25.473278,21.191069,0.47476858,0.0,0.6566194,10990000.0,6.3,14.26,9.71,10.053033,0.028,2.9,141.0,0.0
2897,1997,50.0,5.0,05/24/1997,10.0,4.0,0.0,11.0,29.087303,25.561333,21.252605,0.4682986,0.0,0.67383844,20040000.0,5.19,15.01,9.97,9.383513,0.003,2.32,142.0,0.0
2898,1997,50.0,5.0,05/25/1997,10.0,4.0,0.0,11.0,29.154186,25.647509,21.295372,0.46239504,0.0,0.69161505,25740000.0,3.62,14.56,9.15,8.0983305,0.0,3.64,143.0,0.0
2899,1997,50.0,5.0,05/26/1997,10.0,4.0,0.0,11.0,29.219553,25.733381,21.335104,0.46038756,0.0,0.7080161,27450000.0,3.18,16.26,10.13,8.265208,0.0,3.0,144.0,0.0
2900,1997,50.0,5.0,05/27/1997,10.0,4.0,0.0,11.0,29.281923,25.818657,21.368845,0.45940912,0.0,0.7262674,25290000.0,3.93,18.19,11.75,8.950989,0.0,1.83,145.0,0.0
2901,1997,50.0,5.0,05/28/1997,10.0,8.0,0.0,11.0,29.34282,25.903635,21.399637,0.45861924,0.0,0.7475432,16000000.0,5.15,16.28,10.9,9.699812,0.0,3.28,146.0,0.0
2902,1997,50.0,5.0,05/29/1997,10.0,8.0,0.0,11.0,29.41437,28.790747,21.45174,0.45809954,0.0,0.7673754,21160000.0,3.44,15.67,9.65,8.79645,0.0,3.35,147.0,0.0
2903,1997,50.0,5.0,05/30/1997,10.0,8.0,0.0,11.0,29.482866,28.877245,21.497732,0.4575503,0.0,0.7850154,26820000.0,4.41,18.95,12.44,10.226848,0.0,2.23,148.0,0.0
2904,1997,50.0,5.0,05/31/1997,10.0,8.0,0.0,11.0,29.545834,28.962639,21.532665,0.45692992,0.0,0.80785805,28130000.0,6.4,18.62,12.8,10.073752,0.0,3.12,149.0,0.0
2905,1997,50.0,5.0,06/01/1997,10.0,8.0,0.0,11.0,29.609512,29.048174,21.569025,0.45630363,0.0,0.83143085,28320000.0,5.5,16.39,10.94,7.956863,0.0,4.45,150.0,0.0
2906,1997,50.0,5.0,06/02/1997,10.0,8.0,0.0,11.0,29.675991,29.13427,21.610981,0.45567685,0.0,0.8515782,19010000.0,4.07,14.65,10.28,8.584047,0.018,5.17,151.0,0.0
2907,1997,50.0,5.0,06/03/1997,10.0,8.0,0.0,11.0,29.749554,29.221783,21.667109,0.45542035,0.0,0.87051004,22480000.0,7.58,18.65,13.55,11.535008,0.006,3.65,152.0,0.0
2908,1997,50.0,5.0,06/04/1997,10.0,8.0,0.0,11.0,29.819536,29.308578,21.716072,0.45487237,0.0,0.89546394,24110000.0,10.2,19.62,15.83,12.197582,0.047,1.41,153.0,0.0
