,Year,Latitude,Longitude,Date,DVS,TOTN,TOTP,TOTK,TOTIRRIG,LAI,RD,WSO,NAVAIL,PAVAIL,KAVAIL,WC,SM,IRRAD,TMIN,TMAX,TEMP,VAP,RAIN,WIND,Days Elapsed,Rewards
0,1984,50.0,5.0,01/03/1984,0.0,0.0,0.0,0.0,0.0,0.0334165,11.2,0.0,0.341,0.341,0.341,3.5329092,0.3154383,2380000.0,2.62,5.44,4.16,7.97935,0.795,6.12,1.0,0.0
1,1984,50.0,5.0,01/04/1984,0.0,0.0,0.0,0.0,0.5,0.033492174,12.4,0.0,0.67681044,0.6810486,0.67162085,4.6985793,0.37891766,3350000.0,0.18,5.37,3.28,7.0161166,1.422,8.12,2.0,0.0
2,1984,50.0,5.0,01/05/1984,0.0,2.0,0.0,0.0,0.5,0.03356331,13.6,0.0,1.0137064,1.0212961,1.004413,6.8410087,0.50301534,1150000.0,-1.06,2.25,0.58,6.1347227,0.407,5.16,3.0,0.0
3,1984,50.0,5.0,01/06/1984,0.0,2.0,0.0,2.0,0.5,0.03356331,14.8,0.0,2.7547064,1.3622962,1.345413,7.063296,0.4772497,2630000.0,-2.72,0.4,-0.75,5.5618987,0.409,4.3,4.0,0.0
4,1984,50.0,5.0,01/07/1984,0.0,2.0,0.0,2.0,0.5,0.03356331,16.0,0.0,3.0957065,1.7032962,3.086413,7.597023,0.47481394,1500000.0,0.43,1.76,1.09,6.482272,0.102,2.73,5.0,-inf
5,1984,50.0,5.0,01/08/1984,0.0,4.0,0.0,2.0,0.5,0.03356331,17.2,0.0,3.4367065,2.0442963,3.427413,7.8447266,0.45608875,1650000.0,-0.27,3.72,1.01,6.2245474,1.016,4.8,6.0,-inf
6,1984,50.0,5.0,01/09/1984,0.0,4.0,0.0,2.0,0.5,0.03356331,18.4,0.0,5.1777067,2.385296,3.768413,9.216228,0.5008819,1880000.0,-0.48,1.64,0.38,6.002135,0.229,4.38,7.0,-inf
7,1984,50.0,5.0,01/10/1984,0.0,4.0,2.0,2.0,0.5,0.03356331,19.6,0.0,5.5187063,2.7262962,4.109413,9.276393,0.47328538,2640000.0,-1.05,1.83,0.08,5.962856,0.062,2.89,8.0,-inf
8,1984,50.0,5.0,01/11/1984,0.0,4.0,2.0,2.0,0.5,0.03356331,20.8,0.0,5.8597064,4.467296,4.450413,9.470331,0.45530438,2770000.0,-3.07,1.58,-1.26,5.278005,0.056,3.12,9.0,-inf
9,1984,50.0,5.0,01/12/1984,0.0,4.0,2.0,2.0,0.5,0.03356331,22.0,0.0,6.2007065,4.808296,4.791413,9.918242,0.4508292,1020000.0,-0.99,1.08,0.18,5.9454713,0.371,6.08,10.0,-inf
10,1984,50.0,5.0,01/13/1984,0.0,4.0,2.0,2.0,0.5,0.03356331,23.2,0.0,6.5417066,5.1492963,5.132413,10.673075,0.46004632,1680000.0,-2.19,2.27,0.45,6.054863,0.406,4.52,11.0,-inf
11,1984,50.0,5.0,01/14/1984,0.0,4.0,2.0,2.0,0.5,0.03356331,24.4,0.0,6.8827066,5.4902964,5.473413,11.469409,0.47005773,1180000.0,-2.09,7.8,1.9,6.6241813,0.988,7.73,12.0,-inf
12,1984,50.0,5.0,01/15/1984,0.0,4.0,4.0,2.0,0.5,0.03356331,25.6,0.0,7.2237067,5.831296,5.814413,12.606679,0.4924484,270000.0,0.39,9.37,4.51,7.8231106,1.72,7.12,13.0,-inf
13,1984,50.0,5.0,01/16/1984,0.0,4.0,4.0,2.0,0.5,0.03356331,26.8,0.0,7.5647063,7.572296,6.155413,14.144519,0.52778053,1970000.0,-0.83,1.24,0.15,5.8506565,0.479,6.15,14.0,-inf
14,1984,50.0,5.0,01/17/1984,0.0,4.0,4.0,2.0,0.5,0.03356331,28.0,0.0,7.9057064,7.913296,6.4964128,14.466361,0.51665574,1770000.0,-0.04,5.75,1.89,6.7542396,1.078,6.91,15.0,-inf
15,1984,50.0,5.0,01/18/1984,6.694032e-06,4.0,6.0,2.0,0.5,0.03356331,29.2,0.0,8.246707,8.254296,6.837413,15.365748,0.52622426,3860000.0,-0.62,6.74,3.17,6.9162602,0.578,6.43,16.0,-inf
16,1984,50.0,5.0,01/19/1984,3.7822425e-05,4.0,6.0,2.0,0.5,0.03356331,30.4,0.0,8.587707,9.9952965,7.178413,15.814132,0.5202017,4590000.0,-1.45,2.26,0.08,5.8165116,0.072,4.1,17.0,-inf
17,1984,50.0,5.0,01/20/1984,3.9231938e-05,4.0,6.0,2.0,1.0,0.03356331,31.6,0.0,8.928706,10.336296,7.519413,15.766331,0.49893454,3740000.0,-3.1,0.69,-1.07,5.420306,0.09,2.77,18.0,-inf
18,1984,50.0,5.0,01/21/1984,3.9231938e-05,6.0,6.0,2.0,1.0,0.03356331,32.8,0.0,9.269707,10.677297,7.860413,16.094149,0.4906753,4060000.0,-4.13,2.02,-1.58,5.1390214,0.019,1.98,19.0,-inf
19,1984,50.0,5.0,01/22/1984,3.9231938e-05,6.0,6.0,2.0,1.0,0.03356331,34.0,0.0,11.010707,11.018296,8.201413,16.008387,0.4708349,5570000.0,-3.41,0.69,-1.7,4.688284,0.001,3.45,20.0,-inf
20,1984,50.0,5.0,01/23/1984,3.9231938e-05,8.0,6.0,2.0,1.0,0.03356331,35.2,0.0,11.3517065,11.359296,8.542413,16.091728,0.45715135,1630000.0,-4.12,1.36,-1.43,5.165789,0.435,5.22,21.0,-inf
21,1984,50.0,5.0,01/24/1984,3.9231938e-05,8.0,6.0,2.0,1.0,0.03356331,36.4,0.0,13.092707,11.700296,8.883413,16.970833,0.46623167,1680000.0,-2.34,1.51,-0.53,5.5947185,0.959,6.27,22.0,-inf
22,1984,50.0,5.0,01/25/1984,3.9231938e-05,8.0,6.0,2.0,1.0,0.03356331,37.6,0.0,13.433706,12.041296,9.224413,18.156612,0.48288864,1300000.0,-2.42,0.47,-0.52,5.623576,0.76,7.05,23.0,-inf
23,1984,50.0,5.0,01/26/1984,3.9231938e-05,8.0,8.0,2.0,1.0,0.03356331,38.8,0.0,13.774707,12.382297,9.5654125,18.822134,0.48510656,5620000.0,-4.94,0.6,-2.62,4.773376,0.055,2.91,24.0,-inf
24,1984,50.0,5.0,01/27/1984,3.9231938e-05,8.0,10.0,2.0,1.0,0.03356331,40.0,0.0,14.115706,14.123296,9.906413,18.796541,0.46991354,2060000.0,-3.65,0.57,-1.13,5.3290052,0.452,5.67,25.0,-inf
25,1984,50.0,5.0,01/28/1984,3.9231938e-05,8.0,10.0,2.0,1.0,0.03356331,41.2,0.0,14.456706,15.864296,10.247413,19.327541,0.46911508,6380000.0,0.27,2.2,1.24,6.5339904,0.09,5.31,26.0,-inf
26,1984,50.0,5.0,01/29/1984,0.000109612716,8.0,10.0,2.0,1.0,0.03356331,42.4,0.0,14.797707,16.205296,10.588413,19.523256,0.46045417,1620000.0,0.37,2.71,1.38,6.6624846,0.315,4.0,27.0,-inf
